[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 5), (14, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 5), (14, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 5), (15, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (0, 11)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (0, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (0, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (2, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (2, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (2, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (2, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (2, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (3, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (4, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (4, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (4, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (4, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (4, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (5, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (6, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (6, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (6, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (6, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (7, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (8, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (8, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (8, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (8, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (9, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (10, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (10, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (10, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (10, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (10, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (11, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (12, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (12, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (12, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (12, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (12, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (13, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (14, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (14, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (14, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (14, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (14, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 9), (15, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (0, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (0, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (2, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (2, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (2, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (2, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (2, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (3, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (4, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (4, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (4, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (4, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (4, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (5, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (6, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (6, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (6, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (6, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (7, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (8, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (8, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (8, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (8, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (9, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (10, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (10, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (10, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (10, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (10, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (11, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (12, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (12, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (12, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (12, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (12, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (13, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (14, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (14, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (14, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (14, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (14, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 11), (15, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (0, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (2, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (2, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (2, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (2, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (2, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (3, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (4, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (4, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (4, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (4, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (4, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (5, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (6, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (6, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (6, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (6, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (7, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (8, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (8, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (8, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (8, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (9, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (10, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (10, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (10, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (10, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (10, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (11, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (12, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (12, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (12, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (12, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (12, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (13, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (14, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (14, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (14, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (14, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (14, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 13), (15, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (2, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (2, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (2, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (2, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (2, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (3, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (4, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (4, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (4, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (4, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (4, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (5, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (6, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (6, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (6, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (6, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (7, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (8, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (8, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (8, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (8, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (9, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (10, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (10, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (10, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (10, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (10, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (11, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (12, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (12, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (12, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (12, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (12, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (13, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (14, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (14, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (14, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (14, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (14, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (0, 15), (15, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (2, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (2, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (2, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (2, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (3, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (4, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (4, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (4, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (4, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (4, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (5, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (6, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (6, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (6, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (6, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (7, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (8, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (8, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (8, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (8, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (9, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (10, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (10, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (10, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (10, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (10, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (11, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (12, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (12, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (12, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (12, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (12, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (13, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (14, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (14, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (14, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (14, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (14, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 3), (15, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (2, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (2, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (2, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (3, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (4, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (4, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (4, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (4, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (4, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (5, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (6, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (6, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (6, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (6, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (7, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (8, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (8, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (8, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (8, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (9, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (10, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (10, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (10, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (10, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (10, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (11, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (12, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (12, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (12, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (12, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (12, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (13, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (14, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (14, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (14, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (14, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (14, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 5), (15, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (2, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (2, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (3, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (4, 3)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (4, 5)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (4, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (4, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (4, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (5, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (6, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (6, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (6, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (6, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (7, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (8, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (8, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (8, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (8, 15)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (9, 0)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (10, 4)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (10, 7)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (10, 10)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (10, 13)]
[(1, 0), (4, 10), (8, 4), (0, 7), (0, 3), (2, 7), (10, 15)]
